4,0,0,5.98e-07,1.1415e-05
5,0,0,1.112e-06,1.1498e-05
6,0,0,2.917e-06,1.3265e-05
7,0,0,1.0925e-05,2.141e-05
8,0,0,3.8328e-05,4.8788e-05
9,0,0,0.00015388,0.000164507
10,0,0,0.000644276,0.000654856
11,0,0,0.002347466,0.002355679
12,0,0,0.015449571,0.015460332
13,0,0,0.0847306,0.084741121
14,0,0,0.404415828,0.404426331
4,1,0,3.4169e-05,4.2245e-05
5,1,0,3.2798e-05,4.1039e-05
6,1,0,3.4081e-05,4.2435e-05
7,1,0,4.6287e-05,5.458e-05
8,1,0,6.1659e-05,7.0027e-05
9,1,0,0.000150528,0.000158681
10,1,0,0.00069115,0.000701747
11,1,0,0.003075362,0.003085961
12,1,0,0.015600888,0.015611335
13,1,0,0.065537705,0.065545998
14,1,0,0.383561726,0.383569919
4,2,0,7.4417e-05,8.2489e-05
5,2,0,8.4436e-05,9.298e-05
6,2,0,7.2955e-05,8.1105e-05
7,2,0,7.6321e-05,8.4446e-05
8,2,0,9.1474e-05,9.958e-05
9,2,0,0.000141242,0.000149465
10,2,0,0.000369483,0.000377665
11,2,0,0.001452471,0.001460563
12,2,0,0.007179268,0.00718749
13,2,0,0.035598182,0.035606436
14,2,0,0.192538478,0.192546668
4,3,0,0.000108261,0.000116385
5,3,0,0.000103417,0.000111896
6,3,0,9.4864e-05,0.000103117
7,3,0,9.6303e-05,0.000104631
8,3,0,0.000101128,0.00010924
9,3,0,0.000142959,0.000151148
10,3,0,0.000291682,0.00029981
11,3,0,0.001190557,0.001198919
12,3,0,0.005237823,0.005246093
13,3,0,0.025887392,0.025895765
14,3,0,0.144602341,0.144610802
4,4,0,9.4189e-05,0.000102441
5,4,0,9.0517e-05,9.8658e-05
6,4,0,9.2298e-05,0.00010045
7,4,0,9.2776e-05,0.000100996
8,4,0,0.000101932,0.000110131
9,4,0,0.000131737,0.000139843
10,4,0,0.000245486,0.000253594
11,4,0,0.000768528,0.000776715
12,4,0,0.003909895,0.003918239
13,4,0,0.020568673,0.020576962
14,4,0,0.112335149,0.112343297
4,5,0,0.0001201,0.000128334
5,5,0,0.000118652,0.000126717
6,5,0,0.000117019,0.00012534
7,5,0,0.000128548,0.000136811
8,5,0,0.000123483,0.000131594
9,5,0,0.000148855,0.000156947
10,5,0,0.000271818,0.000280348
11,5,0,0.000770141,0.000778377
12,5,0,0.004146125,0.004154204
13,5,0,0.019658476,0.019666641
14,5,0,0.100957348,0.100965477
4,6,0,0.000126655,0.000134803
5,6,0,0.000119954,0.000128013
6,6,0,0.000123508,0.000131587
7,6,0,0.000120407,0.000128471
8,6,0,0.000125631,0.000133774
9,6,0,0.000150918,0.000159265
10,6,0,0.000224401,0.000236523
11,6,0,0.00065089,0.000659015
12,6,0,0.002719581,0.002727663
13,6,0,0.015327125,0.015335176
14,6,0,0.08367569,0.083683806
4,0,1,3.85e-07,8.62e-06
5,0,1,9.48e-07,9.199e-06
6,0,1,2.288e-06,1.0483e-05
7,0,1,8.281e-06,1.634e-05
8,0,1,2.9294e-05,3.7348e-05
9,0,1,0.000125965,0.000134539
10,0,1,0.000493128,0.000501388
11,0,1,0.002302671,0.002311193
12,0,1,0.011917241,0.01192541
13,0,1,0.064767889,0.064776089
14,0,1,0.379411925,0.379420021
4,1,1,3.2421e-05,4.0614e-05
5,1,1,3.2503e-05,4.0637e-05
6,1,1,3.3893e-05,4.1975e-05
7,1,1,4.0067e-05,4.8204e-05
8,1,1,6.0361e-05,6.8494e-05
9,1,1,0.000153707,0.00016176
10,1,1,0.000529902,0.000538449
11,1,1,0.00234969,0.002357837
12,1,1,0.012033377,0.012041575
13,1,1,0.065307499,0.065315708
14,1,1,0.381946077,0.381954282
4,2,1,7.1291e-05,7.9432e-05
5,2,1,7.4579e-05,8.2758e-05
6,2,1,7.142e-05,7.9751e-05
7,2,1,7.4095e-05,8.2331e-05
8,2,1,8.4124e-05,9.2284e-05
9,2,1,0.000133535,0.000141577
10,2,1,0.000322383,0.000330576
11,2,1,0.001317668,0.001325771
12,2,1,0.006124592,0.006132578
13,2,1,0.03517524,0.035183393
14,2,1,0.192801504,0.192809596
4,3,1,8.3528e-05,9.1646e-05
5,3,1,8.1082e-05,8.9423e-05
6,3,1,8.2228e-05,9.0373e-05
7,3,1,8.7276e-05,9.5407e-05
8,3,1,9.2017e-05,0.00010014
9,3,1,0.000133644,0.000141849
10,3,1,0.000278333,0.000286505
11,3,1,0.000910967,0.00091907
12,3,1,0.004270203,0.004278681
13,3,1,0.024573185,0.024581455
14,3,1,0.135535539,0.135544097
4,4,1,0.000114979,0.000123291
5,4,1,9.2934e-05,0.00010107
6,4,1,9.294e-05,0.000101112
7,4,1,9.4833e-05,0.00010305
8,4,1,9.9191e-05,0.00010725
9,4,1,0.000132975,0.000141129
10,4,1,0.00024601,0.000254506
11,4,1,0.000749864,0.000757892
12,4,1,0.003317022,0.003325249
13,4,1,0.019765134,0.019773343
14,4,1,0.111696376,0.111704613
4,5,1,0.000111912,0.000120239
5,5,1,0.000116971,0.000125115
6,5,1,0.000114877,0.000123247
7,5,1,0.000112463,0.000120609
8,5,1,0.000117748,0.000125982
9,5,1,0.000173652,0.000182282
10,5,1,0.000237037,0.000245297
11,5,1,0.000744086,0.000752297
12,5,1,0.00325493,0.003263079
13,5,1,0.016304979,0.01631315
14,5,1,0.088099165,0.088107316
4,6,1,0.000121482,0.000129591
5,6,1,0.000116454,0.000124565
6,6,1,0.000115005,0.000123411
7,6,1,0.000128913,0.000137067
8,6,1,0.000131266,0.000139653
9,6,1,0.000154353,0.000162559
10,6,1,0.000225338,0.00023385
11,6,1,0.000585703,0.000593892
12,6,1,0.002417507,0.002425771
13,6,1,0.015432014,0.015440436
14,6,1,0.083473336,0.08348202
4,0,2,4.22e-07,8.625e-06
5,0,2,8.4e-07,9.14e-06
6,0,2,2.284e-06,1.0497e-05
7,0,2,8.384e-06,1.674e-05
